================================ Starting Log Protobuf =================================
Current Time: 2021-11-11 18:6:31
Time (ms), Acc x (m/s^2), Acc y (m/s^2), Acc z (m/s^2), Gyr (rad/s) x, Gyr (rad/s) y, Gyr (rad/s) z, Mag (uT) x, Mag (uT) y, Mag (uT) z, rawGyr (deg/s) x, rawGyr (deg/s) y, rawGyr (deg/s) z, rawMag (uT) x, rawMag (uT) y, rawMag (uT) z, Tmp (C), Lat, Lon, Alt (mm), Speed (mm/s), Heading (degrees * 10^-5), pDOP, SIV, N_GPS, E_GPS, D_GPS, Pressure (hPa), Alt_baro, Reciever Throttle Val (0-180), Reciever Aileron Servo (deg), Reciever Elevator Servo (deg), Reciever Rudder Servo (deg), Auto Mode (deg), Aux Mode, N_est, E_est, D_est, u_est, v_est, w_est, q1_est, q2_est, q3_est, q4_est, Servo Throttle Val (0-180), Servo Aileron Servo (deg), Servo Elevator Servo (deg), Servo Rudder Servo (deg)
5.2230000, 0.7137159, -1.7244140, -11.9607286, 0.1695368, 0.2006462, -0.7875965, -4.1250014, 15.5999994, 45.4500046, 9.7862597, -9.8549614, 45.4656487, -4.9500003, -9.1500006, 48.3000031, 9.5643387, 42.3646698, -71.0677414, -9.1340008, 0.0400000, 4.2857685, 0.00, 9.00, -26.2913723, 36.5826912, -7.7319455, 1027.3670654, 0.0297048, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.3239999, 1.1783496, -2.2608984, -8.6077003, -0.5753591, -0.0343737, 0.4788997, -5.4750013, 17.2500000, 43.3499985, -32.8931313, 3.6106870, -27.0992374, -6.3000002, -7.5000005, 46.2000008, 9.5643387, 42.3646698, -71.0677414, -9.0620003, 0.0670000, 4.2857685, 0.00, 9.00, -26.2913723, 36.5826912, -7.7319455, 1027.3635254, 0.0009902, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.4250002, 2.0213964, 0.0095801, -11.5392046, -0.9619961, 1.0789065, 0.1229058, -9.0750017, 12.7500000, 44.8499985, -55.0458031, -60.1755714, -6.7022901, -9.9000006, -12.0000000, 47.7000008, 9.5643387, 42.3646698, -71.0677414, -8.8780003, 0.0650000, 4.2857685, 0.00, 9.00, -26.2913723, 36.5826912, -7.7319455, 1027.3635254, 0.0009902, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.5260000, 1.1927197, -0.1532813, -13.0289059, -0.6293178, -0.3224196, -0.1366286, -11.1750011, 9.4499998, 45.7500000, -35.9847336, 20.1145039, 8.1679392, -12.0000000, -15.3000002, 48.6000023, 9.5702591, 42.3646736, -71.0677414, -8.6760006, 0.0320000, 4.2857685, 0.00, 9.00, -26.7923756, 36.5022507, -7.6416688, 1027.3642578, 0.0069311, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.6269999, 2.0980370, -0.4550537, -10.8159094, -0.5155383, -0.3085635, -0.0488293, -11.1750011, 6.4499989, 45.3000031, -29.4656487, 19.3206100, 3.1374047, -12.0000000, -18.3000011, 48.1500015, 9.5702591, 42.3646736, -71.0677414, -8.4630003, 0.0820000, 4.2857685, 0.00, 9.00, -26.7923756, 36.5022507, -7.6416688, 1027.3603516, -0.0247540, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.7280002, 1.0729687, 0.3544629, -11.6110554, 0.2846485, -0.1692037, -0.4395965, -12.6750021, 4.5000000, 44.0999985, 16.3816795, 11.3358774, 25.5267181, -13.5000010, -20.2500000, 46.9500008, 9.5682850, 42.3646736, -71.0677414, -8.4630003, 0.0820000, 4.2857685, 0.00, 9.00, -26.7923756, 36.5022507, -7.6416688, 1027.3601074, -0.0267343, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.8290000, 2.0501368, -0.1197510, -9.9489117, -0.1400926, -0.3317458, 0.2040436, -13.7250013, 6.5999985, 42.9000015, -7.9541984, 20.6488552, -11.3511448, -14.5500002, -18.1500015, 45.7500000, 9.5682850, 42.3646774, -71.0677414, -7.9680004, 0.0650000, 4.2857685, 0.00, 9.00, -27.0266972, 37.1853981, -8.3333330, 1027.3505859, -0.1039666, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
5.9299998, 1.3699512, 1.3316309, -12.2481308, -0.4781003, -0.2106386, -0.0490957, -15.5250015, 6.0000000, 41.8499985, -27.3206100, 13.7099237, 3.1526718, -16.3500004, -18.7500000, 44.7000008, 9.5716648, 42.3646774, -71.0677338, -7.3840003, 0.3130000, 4.2359815, 0.00, 9.00, -27.7851162, 37.8554382, -8.1375017, 1027.3510742, -0.1000060, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
6.0310001, 1.0106982, 0.5700147, -9.9010105, 0.1388936, -0.3460015, -0.1832596, -16.2750015, 6.4499989, 41.5500031, 8.0305347, 21.4656487, 10.8396950, -17.1000004, -18.3000011, 44.4000015, 9.5716648, 42.3646812, -71.0677338, -6.7990003, 0.3140000, 4.3080339, 0.00, 8.00, -28.5204391, 38.4581451, -8.7388878, 1027.3333740, -0.2435790, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
6.1320000, 0.1149609, 0.0766406, -7.2808595, 0.0550911, 0.0536922, -0.1904541, -17.1750011, 6.7500000, 39.5999985, 3.2290077, -1.4351145, 11.2519083, -18.0000000, -18.0000000, 42.4500008, 9.5680056, 42.3646812, -71.0677338, -6.7360005, 0.3380000, 4.1100025, 0.00, 9.00, -28.5204391, 38.4581451, -8.7388878, 1027.3328857, -0.2475396, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
