================================ Starting Log Version 1 =================================
Current Time: 2021-11-15 21:45:6
Time (ms), Acc x (m/s^2), Acc y (m/s^2), Acc z (m/s^2), Gyr (rad/s) x, Gyr (rad/s) y, Gyr (rad/s) z, Mag (uT) x, Mag (uT) y, Mag (uT) z, rawGyr (deg/s) x, rawGyr (deg/s) y, rawGyr (deg/s) z, rawMag (uT) x, rawMag (uT) y, rawMag (uT) z, Tmp (C), Lat, Lon, Alt (mm), Speed (mm/s), Heading (degrees * 10^-5), pDOP, SIV, N_GPS, E_GPS, D_GPS, VN_GPS, VE_GPS, VD_GPS, Pressure (hPa), Alt_baro, Reciever Throttle Val (0-180), Reciever Aileron Servo (deg), Reciever Elevator Servo (deg), Reciever Rudder Servo (deg), Auto Mode (deg), Aux Mode, N_est, E_est, D_est, u_est, v_est, w_est, q1_est, q2_est, q3_est, q4_est, Servo Throttle Val (0-180), Servo Aileron Servo (deg), Servo Elevator Servo (deg), Servo Rudder Servo (deg)
47.0559998, 0.4981641, -1.7771045, -3.9182520, 0.2104387, 0.3487994, 0.5704295, 0.0750027, 21.1500015, 43.7249985, 12.1297712, -18.3435116, -32.3435097, -18.3000011, 6.0000000, 46.6500015, 4.9957924, 42.3644104, -71.0705261, -20.9690018, 2.7100000, 1.3458632, 0.00, 10.00, -1.1284360, -5.9573503, 2.4499462, 0.8990000, 2.5570002, 0.7970001, 1005.6941528, -0.2756228, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
47.1570015, 4.6128078, -7.1371579, -9.8914309, 1.1896883, 0.4079541, 0.5407190, 2.0250034, 21.9000015, 43.7249985, 68.2366409, -21.7328243, -30.6412220, -16.3500004, 6.7500005, 46.6500015, 4.9957924, 42.3644142, -71.0705261, -20.9720001, 2.8600001, 1.2583915, 0.00, 10.00, -0.8617229, -5.1937633, 1.6680100, 1.0940001, 2.6430001, 0.8720000, 1005.6780396, -0.4091354, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
47.2579994, -1.0394385, -3.1087356, -12.0229988, 0.2978384, 0.4356661, 0.0993239, 0.6750031, 21.6000004, 44.3249969, 17.1374054, -23.3206100, -5.3511453, -17.7000008, 6.4500003, 47.2500000, 5.0000191, 42.3644142, -71.0705185, -21.0100002, 2.9110003, 1.2542650, 0.00, 10.00, -0.9739113, -4.8666372, 2.0291226, 0.9160001, 2.7640002, 1.1770000, 1005.6785889, -0.4045838, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
47.3590012, -2.2321582, 3.0368850, -5.3265238, -0.3440697, 0.3004365, 0.4882259, 0.2250023, 20.8500004, 45.8250046, -19.6412220, -15.5725193, -27.6335869, -18.1500015, 5.7000003, 48.7500038, 5.0000191, 42.3644180, -71.0705109, -21.0160007, 2.0480001, 1.2768008, 0.00, 11.00, -0.7253291, -4.0501828, 2.7513480, 0.3260000, 2.0220001, 0.5540000, 1005.7072144, -0.1673966, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
47.4599991, -0.5221143, 1.4418019, -9.6088181, 0.0846685, -0.9840459, -0.9352167, 2.0250034, 20.7000008, 44.7750015, 4.9236641, 58.0228996, 53.9236641, -16.3500004, 5.5500002, 47.7000008, 5.0000191, 42.3644180, -71.0705109, -20.9400005, 2.3420000, 1.3689382, 0.00, 11.00, -0.7253291, -4.0501828, 2.7513480, 0.2900000, 2.3240001, 0.7980000, 1005.7072144, -0.1673966, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
47.5610008, 3.9853125, 3.8607714, -14.3605366, -0.8582090, 0.5575727, -0.4029579, 0.8250027, 21.4500008, 44.0250015, -49.0992355, -30.3053436, 23.4274807, -17.5500011, 6.3000002, 46.9500008, 5.0028305, 42.3644180, -71.0705032, -20.9440002, 2.3680000, 1.2971543, 0.00, 11.00, -0.7253291, -4.0501828, 2.7513480, 0.7970001, 2.2300000, 1.1260000, 1005.7075806, -0.1643622, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
47.6619987, 1.2454102, -1.5998729, -10.5620365, -0.0965260, 0.4794993, -0.0690804, -0.2249966, 19.8000011, 43.5749969, -5.4580154, -25.8320618, 4.2977099, -18.6000004, 4.6500001, 46.5000000, 5.0028305, 42.3644180, -71.0705032, -20.8740005, 2.2550001, 1.1544166, 0.00, 11.00, -0.7253291, -4.0501828, 2.7513480, 1.1950001, 1.9120001, 0.4800000, 1005.6981201, -0.2427503, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
47.7630005, 0.4502637, -0.2347119, -7.3383398, 0.2272259, -0.5306600, -0.0143224, 0.8250027, 20.7000008, 42.5250015, 13.0916033, 32.0458031, 1.1603054, -17.5500011, 5.5500002, 45.4500008, 5.0017042, 42.3644218, -71.0705032, -20.8260002, 1.9010001, 1.1614439, 0.00, 10.00, -0.3414692, -3.6281791, 2.3152409, 0.7390000, 1.7520001, 0.1240000, 1005.6979980, -0.2437618, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
47.8639984, 2.2177880, -2.5435109, -8.0951662, -0.2248277, -1.7014961, -0.2994372, 3.3750029, 22.3500004, 41.1750031, -12.8091602, 99.1297684, 17.4961834, -15.0000010, 7.2000003, 44.1000023, 5.0017042, 42.3644218, -71.0705032, -20.8260002, 1.9010001, 1.1614439, 0.00, 10.00, -0.3414692, -3.6281791, 2.3152409, 0.7390000, 1.7520001, 0.1240000, 1005.7011108, -0.2179696, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
47.9650002, 0.3879932, -0.3688330, -11.5918951, -0.3046332, 0.8164410, 0.1254372, 3.9750032, 22.2000008, 42.2249985, -17.3816795, -45.1374054, -6.8473282, -14.4000006, 7.0500002, 45.1500015, 5.0000191, 42.3644218, -71.0705032, -20.8260002, 1.9010001, 1.1614439, 0.00, 10.00, -0.3414692, -3.6281791, 2.3152409, 0.7390000, 1.7520001, 0.1240000, 1005.7008667, -0.2199925, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
48.0660019, -1.3412111, 0.3353028, -9.3070459, -0.0185858, 0.3019020, 0.2870467, 1.5750027, 24.1500015, 40.2750015, -0.9923664, -15.6564884, -16.1068707, -16.8000011, 9.0000000, 43.2000008, 5.0000191, 42.3644257, -71.0704956, -20.7490005, 1.5060000, 1.1205636, 0.00, 10.00, -0.7390872, -2.4687810, 2.8721933, 0.5330001, 1.4080001, 0.0830000, 1005.6942749, -0.2746113, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
48.1669998, -0.1437012, -0.4311035, -8.4735794, 0.0045965, -0.2979050, -0.2609334, 0.2250023, 23.8500023, 41.9250031, 0.3358779, 18.7099228, 15.2900763, -18.1500015, 8.7000008, 44.8500023, 4.9887547, 42.3644257, -71.0704880, -20.7500019, 1.7300001, 1.1431296, 0.00, 10.00, -0.1209342, -2.7299435, 3.1277442, 0.6920000, 1.5850000, 0.1640000, 1005.6928711, -0.2862431, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
48.2680016, -0.3209326, 0.3448828, -15.5149364, 0.1047864, -0.9009097, -0.4867603, 0.9750023, 23.5500011, 42.3750000, 6.0763359, 53.2595406, 28.2290077, -17.4000015, 8.4000006, 45.3000031, 4.9887547, 42.3644257, -71.0704880, -20.7520008, 1.8280001, 1.1079421, 0.00, 10.00, -0.1209342, -2.7299435, 3.1277442, 0.8710001, 1.6080000, 0.3440000, 1005.6921997, -0.2918061, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
48.3689995, 2.5818312, 2.1459374, -12.0900593, -0.4561172, 0.2761884, 0.4172136, 3.6750031, 24.4500008, 41.7750015, -26.0610695, -14.1832066, -23.5648861, -14.7000008, 9.3000002, 44.7000008, 4.9943867, 42.3644257, -71.0704880, -20.7540016, 1.8570001, 1.1460027, 0.00, 10.00, -0.1209342, -2.7299435, 3.1277442, 0.6970000, 1.7210001, 0.0790000, 1005.6928101, -0.2867488, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
48.4700012, -0.7568262, -1.5998729, -7.4245605, 0.3459349, 0.3200215, -0.3067649, 2.0250034, 24.9000015, 42.5250015, 19.8931293, -16.6946564, 17.9160309, -16.3500004, 9.7500000, 45.4500008, 4.9943867, 42.3644295, -71.0704803, -20.7450008, 1.6530001, 1.1392739, 0.00, 10.00, -1.1086577, -1.3911645, 3.3388679, 0.7030000, 1.4970001, -0.0670000, 1005.6975098, -0.2478076, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
48.5709991, -0.8334668, 0.6993458, -6.9934568, 0.0220498, 0.0062619, -0.1307665, 0.3750038, 25.9500008, 41.0250015, 1.3358779, 1.2824427, 7.8320613, -18.0000000, 10.8000002, 43.9500008, 4.9932604, 42.3644295, -71.0704803, -20.7660007, 1.4330001, 1.1408098, 0.00, 10.00, -0.4905049, -1.6523269, 3.5944188, 0.5950000, 1.3040000, 0.1760000, 1005.6973267, -0.2493248, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
48.6720009, 0.3353028, -1.4609621, -11.7260160, 0.1074510, -0.1429571, 0.2376179, -0.2249966, 25.3500023, 41.1750031, 6.2290077, 9.8320608, -13.2748089, -18.6000004, 10.2000008, 44.1000023, 4.9932604, 42.3644295, -71.0704803, -20.7490005, 1.4140000, 1.1592196, 0.00, 10.00, -1.1086577, -1.3911645, 3.3388679, 0.5390000, 1.3070000, 0.3010000, 1005.6927490, -0.2872545, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
48.7729988, 1.5040723, -1.9208057, -11.4434042, 0.0746761, 0.4675084, 0.3956302, 0.9750023, 25.0500011, 42.3750000, 4.3511453, -25.1450386, -22.3282452, -17.4000015, 9.9000006, 45.3000031, 4.9879074, 42.3644295, -71.0704803, -20.7540016, 1.2390001, 1.1686401, 0.00, 10.00, -0.4905049, -1.6523269, 3.5944188, 0.4720000, 1.1460000, 0.4430000, 1005.6920166, -0.2933233, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
48.8740005, 0.2682422, -1.3220509, -10.7344780, 0.2037772, 0.2621991, 0.0882657, 0.8250027, 24.4500008, 42.5250015, 11.7480917, -13.3816795, -4.7175574, -17.5500011, 9.3000002, 45.4500008, 4.9879074, 42.3644295, -71.0704803, -20.8230019, 1.5650001, 1.1789614, 0.00, 10.00, -0.4905049, -1.6523269, 3.5944188, 0.5890000, 1.4500000, 0.2060000, 1005.7025757, -0.2058320, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
48.9749985, -1.3028907, 0.2586621, -6.2174711, -0.2918430, -0.0714119, 0.0605536, -0.2249966, 26.1000023, 43.1250000, -16.6488552, 5.7328243, -3.1297710, -18.6000004, 10.9500008, 46.0500031, 4.9907193, 42.3644333, -71.0704803, -20.7770004, 1.1490000, 1.1927557, 0.00, 10.00, 0.3052617, -0.8901006, 2.6319263, 0.3970000, 1.0790000, 0.0000000, 1005.7028809, -0.2033034, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
49.0760002, 0.0718506, -0.3975732, -8.2532377, -0.1580789, 0.1306998, 0.0136562, 0.3750038, 25.9500008, 42.5250015, -8.9847326, -5.8473282, -0.4427481, -18.0000000, 10.8000002, 45.4500008, 4.9907193, 42.3644333, -71.0704803, -20.7580013, 1.3200001, 1.3053688, 0.00, 10.00, 0.3052617, -0.8901006, 2.6319263, 0.2220000, 1.3020000, 0.2370000, 1005.7033081, -0.1997633, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
49.1769981, -1.9878662, -1.5184425, -11.6493759, -0.0612198, -0.2043767, -0.1431570, 1.2750034, 25.9500008, 44.0250015, -3.4351146, 13.3511448, 8.5419846, -17.1000004, 10.8000002, 46.9500008, 4.9879074, 42.3644333, -71.0704803, -20.8040009, 1.4610001, 1.2331430, 0.00, 10.00, 0.3052617, -0.8901006, 2.6319263, 0.5560001, 1.3510001, 0.4970000, 1005.7029419, -0.2027977, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
49.2779999, 3.3673973, 0.1820215, -15.0311422, -0.2141692, 0.1795957, 0.8683346, 3.0750036, 24.6000023, 43.5749969, -12.1984730, -8.6488552, -49.4122124, -15.3000002, 9.4500008, 46.5000000, 4.9879074, 42.3644333, -71.0704727, -20.8170013, 1.4340000, 1.2488682, 0.00, 10.00, 0.6940796, -0.4825538, 2.9027607, 0.4260000, 1.3700001, 0.3440000, 1005.7017822, -0.2124065, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
49.3790016, 0.2586621, 0.1820215, -9.3262062, 0.3571263, 0.3096294, 0.0340406, 3.2250032, 24.9000015, 43.7249985, 20.5343513, -16.0992374, -1.6106870, -15.1500006, 9.7500000, 46.6500015, 4.9910073, 42.3644333, -71.0704727, -20.7750015, 1.5270001, 1.2583607, 0.00, 10.00, 0.6940796, -0.4825538, 2.9027607, 0.4570000, 1.4570000, -0.0260000, 1005.7022095, -0.2088664, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
49.4799995, -0.5364844, -0.0143701, -8.6460209, 0.1270360, 0.0226493, -0.2357527, 2.0250034, 25.2000008, 44.0250015, 7.3511453, 0.3435115, 13.8473282, -16.3500004, 10.0500002, 46.9500008, 4.9910073, 42.3644371, -71.0704727, -20.7170010, 1.1330000, 1.1950963, 0.00, 10.00, 0.1650261, -0.4811932, 3.0833170, 0.5210000, 1.0060000, -0.1130000, 1005.7100220, -0.1441330, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
49.5810013, -0.0047900, -0.6035450, -7.4197702, 0.2147021, -0.2687274, -0.0648170, 1.2750034, 24.1500015, 42.9749985, 12.3740454, 17.0381680, 4.0534353, -17.1000004, 9.0000000, 45.9000015, 4.9980454, 42.3644371, -71.0704727, -20.6460018, 1.1240001, 1.2624797, 0.00, 11.00, 0.1650261, -0.4811932, 3.0833170, 0.2720000, 1.0900000, 0.2130000, 1005.7108765, -0.1370528, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
49.6819992, 0.5077441, -0.1005908, -10.2554741, -0.1660727, -0.1771975, 0.1660727, 2.6250029, 25.3500023, 42.3750000, -9.4427481, 11.7938929, -9.1755724, -15.7500010, 10.2000008, 45.3000031, 4.9980454, 42.3644371, -71.0704651, -20.6800003, 1.5360000, 1.2179881, 0.00, 10.00, 0.0528376, -0.1540671, 3.4444296, 0.5700001, 1.4270000, 0.3820000, 1005.7064819, -0.1734653, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
49.7830009, 1.4705421, -0.9819580, -12.5211630, -0.1820605, 0.2138361, 0.1013224, 2.1750031, 25.0500011, 43.5749969, -10.3587790, -10.6106873, -5.4656487, -16.2000008, 9.9000006, 46.5000000, 4.9969192, 42.3644371, -71.0704651, -20.7060013, 1.3700001, 1.1498871, 0.00, 10.00, 0.0528376, -0.1540671, 3.4444296, 0.6530001, 1.2050000, 0.3960000, 1005.7064209, -0.1739711, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
49.8839989, 0.0814307, -3.5542090, -11.8218174, 0.1507511, -0.1095161, 0.3122274, 1.4250031, 23.5500011, 43.1250000, 8.7099237, 7.9160304, -17.5496178, -16.9500008, 8.4000006, 46.0500031, 4.9969192, 42.3644371, -71.0704651, -20.6460018, 1.0950000, 1.1652058, 0.00, 10.00, 0.0528376, -0.1540671, 3.4444296, 0.4070000, 1.0160000, -0.0210000, 1005.7139282, -0.1117663, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
49.9850006, -0.6227051, 1.1687695, -6.2222610, -0.1269028, -0.1568132, 0.3557940, 2.4750032, 21.9000015, 44.7750015, -7.1984735, 10.6259546, -20.0458012, -15.9000006, 6.7500005, 47.7000008, 4.9966397, 42.3644371, -71.0704651, -20.5320015, 1.0350001, 1.2216065, 0.00, 11.00, 0.0528376, -0.1540671, 3.4444296, 0.2930000, 0.9930000, -0.0590000, 1005.7138062, -0.1127777, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
50.0859985, -0.2682422, -0.3640430, -7.5922117, 0.0852014, 0.0081271, -0.2049762, 5.1750031, 23.4000015, 43.2750015, 4.9541984, 1.1755725, 12.0839691, -13.2000008, 8.2500000, 46.2000008, 4.9966397, 42.3644371, -71.0704575, -20.3320007, 1.2170000, 1.1982118, 0.00, 11.00, -0.0873980, 0.2548403, 3.8958206, 0.4610000, 1.1260000, -0.1690000, 1005.7091675, -0.1512132, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
50.1870003, -0.9005274, 1.6765137, -11.2518024, -0.0800054, -0.3232190, -0.4777006, 3.0750036, 22.8000011, 43.8750000, -4.5114503, 20.1603050, 27.7099228, -15.3000002, 7.6500001, 46.8000031, 4.9867811, 42.3644409, -71.0704575, -20.3450012, 1.0660001, 1.2947361, 0.00, 11.00, 0.4416555, 0.2534796, 3.7152641, 0.1590000, 1.0540000, 0.4590000, 1005.7078857, -0.1618335, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
50.2879982, 3.1039455, -1.9255956, -16.7363968, 0.7157848, 0.0463645, -0.3134265, 5.0250034, 23.5500011, 43.8750000, 41.0839691, -1.0152671, 18.2977104, -13.3500004, 8.4000006, 46.8000031, 4.9867811, 42.3644409, -71.0704575, -20.3430004, 1.3200001, 1.2315892, 0.00, 10.00, 0.4416555, 0.2534796, 3.7152641, 0.4920000, 1.2250000, 0.4360000, 1005.7117920, -0.1294668, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
50.3889999, 0.3640430, -0.2682422, -9.7860498, 0.5038139, 0.2651302, 0.0275122, 2.1750031, 23.8500023, 42.3750000, 28.9389305, -13.5496187, -1.2366412, -16.2000008, 8.7000008, 45.3000031, 4.9974780, 42.3644409, -71.0704575, -20.3110008, 1.3170000, 1.1885804, 0.00, 10.00, 0.4416555, 0.2534796, 3.7152641, 0.5410000, 1.2000000, 0.0290000, 1005.7131348, -0.1183408, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
50.4900017, 0.4119433, -0.2778223, -6.9838767, 0.1504847, -0.2921761, -0.2305567, 2.4750032, 23.7000008, 42.5250015, 8.6946564, 18.3816795, 13.5496187, -15.9000006, 8.5500002, 45.4500008, 4.9974780, 42.3644409, -71.0704575, -20.2660007, 1.0810001, 1.2019062, 0.00, 10.00, 0.4416555, 0.2534796, 3.7152641, 0.3680000, 1.0170001, -0.3550000, 1005.7158813, -0.0955829, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
50.5909996, 0.1437012, -0.8909472, -6.8880758, 0.0760084, -0.0342404, 0.0087266, 2.7750034, 25.9500008, 42.9749985, 4.4274807, 3.6030533, -0.1603053, -15.6000004, 10.8000002, 45.9000015, 4.9966397, 42.3644409, -71.0704498, -20.2630005, 1.0470001, 1.1313765, 0.00, 10.00, 0.7743791, 0.8245893, 4.1666551, 0.4950000, 0.9220001, 0.0720000, 1005.7157593, -0.0965944, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
50.6920013, 0.4646338, 1.4753321, -10.9787703, 0.2349533, -0.0670153, -0.1520835, 2.1750031, 26.1000023, 43.1250000, 13.5343513, 5.4809160, 9.0534353, -16.2000008, 10.9500008, 46.0500031, 4.9966397, 42.3644409, -71.0704498, -20.2730007, 0.9820001, 1.1961018, 0.00, 10.00, 0.7743791, 0.8245893, 4.1666551, 0.2420000, 0.9520000, 0.3530000, 1005.7098999, -0.1451445, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
50.7929993, 1.6813036, -1.6621435, -11.4290342, 0.1439564, 0.2482098, -0.0525597, 1.4250031, 23.5500011, 40.8750000, 8.3206110, -12.5801525, 3.3511450, -16.9500008, 8.4000006, 43.8000031, 4.9929724, 42.3644447, -71.0704498, -20.3140011, 1.1720001, 1.0601990, 0.00, 10.00, 0.7743791, 0.8245893, 4.1666551, 0.6450000, 0.9780000, 0.5320000, 1005.7094727, -0.1486846, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
50.8940010, 0.6418653, 0.4885840, -9.6758785, 0.3436700, -0.0839357, -0.9015092, 0.2250023, 24.6000023, 42.5250015, 19.7633591, 6.4503818, 51.9923668, -18.1500015, 9.4500008, 45.4500008, 4.9929724, 42.3644447, -71.0704498, -20.2190018, 0.9750000, 1.0464740, 0.00, 10.00, 0.6572325, 1.1661724, 3.8208261, 0.5020000, 0.8360000, 0.1420000, 1005.7164917, -0.0905256, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
50.9949989, -0.1053809, 2.5051904, -9.2591457, 0.0890651, -0.0787397, -0.9197618, -2.0249977, 25.9500008, 40.7249985, 5.1755724, 6.1526718, 53.0381660, -20.4000015, 10.8000002, 43.6500015, 4.9940987, 42.3644447, -71.0704498, -20.1630001, 0.8850001, 0.8936376, 0.00, 10.00, 0.6572325, 1.1661724, 3.8208261, 0.6440001, 0.6070001, -0.0490000, 1005.7166138, -0.0895142, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
51.0960007, 2.5483010, 1.7387842, -8.9813232, 0.0925291, -0.4234089, -1.7777711, -4.4249973, 25.6500015, 41.0250015, 5.3740458, 25.9007626, 102.1984711, -22.8000011, 10.5000000, 43.9500008, 4.9940987, 42.3644447, -71.0704498, -20.1630001, 0.8850001, 0.8936376, 0.00, 10.00, 0.6572325, 1.1661724, 3.8208261, 0.6440001, 0.6070001, -0.0490000, 1005.7162476, -0.0925486, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
51.1969986, 2.4381299, 1.9112256, -9.7477293, -0.2012458, -0.3306799, -2.5864847, -9.6749973, 25.2000008, 41.7750015, -11.4580154, 20.5877857, 148.5343475, -28.0500011, 10.0500002, 44.7000008, 4.9893136, 42.3644485, -71.0704498, -20.1000004, 1.0040001, 0.3412267, 0.00, 10.00, 0.4229393, 1.8493385, 3.1291680, 0.9870000, 0.1830000, 0.0030000, 1005.7156372, -0.0976059, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
