================================ Starting Log =================================
Current Time: 2015-10-18 0:0:1.400
Time (ms), Scaled. Acc x (mg), Scaled. Acc y (mg), Scaled. Acc z (mg), Gyr (DPS) x, Gyr (DPS) y, Gyr (DPS) z, Mag (uT) x, Mag (uT) y, Mag (uT) z, Tmp (C), Lat, Lon, Alt (mm), Speed (mm/s), Heading (degrees * 10^-5), pDOP, SIV, Pressure (hPa), Reciever Throttle Val (0-180), Reciever Aileron Servo (deg), Reciever Elevator Servo (deg), Reciever Rudder Servo (deg), Auto Mode (deg), Aux ModeN, E, D, u, v, w, q1, q2, q3, q4, Servo Throttle Val (0-180), Servo Aileron Servo (deg), Servo Elevator Servo (deg), Servo Rudder Servo (deg), 
2800, -00016.11,  00022.95,  01012.70,  00000.66,  00000.02,  00002.26,  00000.90, -00010.95,  00088.95,  00024.39, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
2845, -00019.04,  00033.69,  01010.74, -00000.90, -00000.89,  00000.57,  00000.60, -00012.45,  00090.15,  00024.34, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
2880, -00003.42,  00026.86,  01013.18, -00000.20,  00002.15,  00000.02,  00002.55, -00011.40,  00088.20,  00024.15, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
2925, -00006.35,  00029.79,  01014.65, -00001.24,  00002.83, -00000.02,  00000.75, -00012.30,  00089.10,  00024.39, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
2960, -00001.95,  00025.88,  01025.88,  00000.53,  00003.70,  00001.13,  00001.50, -00013.05,  00089.55,  00024.53, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
3000, -00010.74,  00030.76,  01012.70,  00001.53,  00002.64, -00000.65,  00000.90, -00012.15,  00087.75,  00024.48, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
3045, -00005.37,  00019.04,  01019.53,  00000.59,  00001.33,  00000.28,  00000.75, -00011.55,  00088.80,  00024.48, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
3080, -00006.35,  00030.76,  01015.62,  00000.31, -00000.33, -00002.14,  00001.35, -00012.15,  00088.95,  00024.63, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
3126, -00000.98,  00028.32,  01025.39,  00001.05,  00000.89, -00000.81,  00000.60, -00012.15,  00089.40,  00024.20, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
3160, -00007.32,  00034.18,  01006.84,  00000.54, -00000.05, -00000.56,  00001.95, -00012.30,  00089.55,  00024.53, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
3201, -00005.37,  00028.81,  01023.44, -00000.24,  00002.27,  00002.11,  00000.60, -00012.15,  00088.65,  00024.20, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
3247, -00004.39,  00036.62,  01003.42, -00002.24,  00000.59,  00000.97, -00000.90, -00012.15,  00088.20,  00024.29, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
3280, -00015.62,  00023.44,  01003.42,  00001.12,  00000.31, -00001.69,  00000.60, -00012.45,  00089.70,  00024.29, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
